[2024-07-01T02:58:48.301+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: upload_congress_data.get_votes_from_downloaded_bills scheduled__2024-06-30T00:00:00+00:00 [queued]>
[2024-07-01T02:58:48.312+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: upload_congress_data.get_votes_from_downloaded_bills scheduled__2024-06-30T00:00:00+00:00 [queued]>
[2024-07-01T02:58:48.313+0000] {taskinstance.py:2193} INFO - Starting attempt 2 of 2
[2024-07-01T02:58:48.326+0000] {taskinstance.py:2217} INFO - Executing <Task(PythonOperator): get_votes_from_downloaded_bills> on 2024-06-30 00:00:00+00:00
[2024-07-01T02:58:48.342+0000] {standard_task_runner.py:60} INFO - Started process 507 to run task
[2024-07-01T02:58:48.354+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'upload_congress_data', 'get_votes_from_downloaded_bills', 'scheduled__2024-06-30T00:00:00+00:00', '--job-id', '33', '--raw', '--subdir', 'DAGS_FOLDER/upload_congress_data.py', '--cfg-path', '/tmp/tmpvzw_q9pg']
[2024-07-01T02:58:48.378+0000] {standard_task_runner.py:88} INFO - Job 33: Subtask get_votes_from_downloaded_bills
[2024-07-01T02:59:17.174+0000] {get_data.py:98} INFO - Opened bill S 787
[2024-07-01T02:59:17.174+0000] {get_data.py:98} INFO - Opened bill S 1908
[2024-07-01T02:59:17.175+0000] {get_data.py:98} INFO - Opened bill S 778
[2024-07-01T02:59:17.175+0000] {get_data.py:98} INFO - Opened bill S 3879
[2024-07-01T02:59:17.175+0000] {get_data.py:98} INFO - Opened bill S 750
[2024-07-01T02:59:17.175+0000] {get_data.py:98} INFO - Opened bill S 3689
[2024-07-01T02:59:17.176+0000] {get_data.py:98} INFO - Opened bill S 2597
[2024-07-01T02:59:17.176+0000] {get_data.py:98} INFO - Opened bill S 988
[2024-07-01T02:59:17.176+0000] {get_data.py:98} INFO - Opened bill S 3851
[2024-07-01T02:59:17.176+0000] {get_data.py:98} INFO - Opened bill S 1920
[2024-07-01T02:59:17.177+0000] {get_data.py:98} INFO - Opened bill S 1934
[2024-07-01T02:59:17.177+0000] {get_data.py:98} INFO - Opened bill S 744
[2024-07-01T02:59:17.177+0000] {get_data.py:98} INFO - Opened bill S 2583
[2024-07-01T02:59:17.178+0000] {get_data.py:98} INFO - Opened bill S 3845
[2024-07-01T02:59:17.178+0000] {get_data.py:98} INFO - Opened bill S 1505
[2024-07-01T02:59:17.178+0000] {get_data.py:98} INFO - Opened bill S 3312
[2024-07-01T02:59:17.178+0000] {get_data.py:98} INFO - Opened bill S 3474
[2024-07-01T02:59:17.179+0000] {get_data.py:98} INFO - Opened bill S 1263
[2024-07-01T02:59:17.179+0000] {get_data.py:98} INFO - Opened bill S 1277
[2024-07-01T02:59:17.179+0000] {get_data.py:98} INFO - Opened bill S 3460
[2024-07-01T02:59:17.179+0000] {get_data.py:98} INFO - Opened bill S 2018
[2024-07-01T02:59:17.180+0000] {get_data.py:98} INFO - Opened bill S 4469
[2024-07-01T02:59:17.180+0000] {get_data.py:98} INFO - Opened bill S 3306
[2024-07-01T02:59:17.180+0000] {get_data.py:98} INFO - Opened bill S 1511
[2024-07-01T02:59:17.181+0000] {get_data.py:98} INFO - Opened bill S 2030
[2024-07-01T02:59:17.181+0000] {get_data.py:98} INFO - Opened bill S 4441
[2024-07-01T02:59:17.181+0000] {get_data.py:98} INFO - Opened bill S 1539
[2024-07-01T02:59:17.181+0000] {get_data.py:98} INFO - Opened bill S 3448
[2024-07-01T02:59:17.181+0000] {get_data.py:98} INFO - Opened bill S 591
[2024-07-01T02:59:17.182+0000] {get_data.py:98} INFO - Opened bill S 4327
[2024-07-01T02:59:17.182+0000] {get_data.py:98} INFO - Opened bill S 2756
[2024-07-01T02:59:17.182+0000] {get_data.py:98} INFO - Opened bill S 585
[2024-07-01T02:59:17.182+0000] {get_data.py:98} INFO - Opened bill S 4333
[2024-07-01T02:59:17.183+0000] {get_data.py:98} INFO - Opened bill S 2742
[2024-07-01T02:59:17.183+0000] {get_data.py:98} INFO - Opened bill S 2024
[2024-07-01T02:59:17.183+0000] {get_data.py:98} INFO - Opened bill S 4455
[2024-07-01T02:59:17.183+0000] {get_data.py:98} INFO - Opened bill S 208
[2024-07-01T02:59:17.183+0000] {get_data.py:98} INFO - Opened bill S 2971
[2024-07-01T02:59:17.183+0000] {get_data.py:98} INFO - Opened bill S 2965
[2024-07-01T02:59:17.184+0000] {get_data.py:98} INFO - Opened bill S 4482
[2024-07-01T02:59:17.184+0000] {get_data.py:98} INFO - Opened bill S 234
[2024-07-01T02:59:17.184+0000] {get_data.py:98} INFO - Opened bill S 2795
[2024-07-01T02:59:17.184+0000] {get_data.py:98} INFO - Opened bill S 552
[2024-07-01T02:59:17.184+0000] {get_data.py:98} INFO - Opened bill S 1288
[2024-07-01T02:59:17.185+0000] {get_data.py:98} INFO - Opened bill S 2781
[2024-07-01T02:59:17.185+0000] {get_data.py:98} INFO - Opened bill S 546
[2024-07-01T02:59:17.613+0000] {get_data.py:98} INFO - Opened bill S 2959
[2024-07-01T02:59:17.613+0000] {get_data.py:98} INFO - Opened bill S 4496
[2024-07-01T02:59:17.614+0000] {get_data.py:98} INFO - Opened bill S 220
[2024-07-01T02:59:17.614+0000] {get_data.py:98} INFO - Opened bill S 1471
[2024-07-01T02:59:17.614+0000] {get_data.py:98} INFO - Opened bill S 3266
[2024-07-01T02:59:17.614+0000] {get_data.py:98} INFO - Opened bill S 4509
[2024-07-01T02:59:17.614+0000] {get_data.py:98} INFO - Opened bill S 2178
[2024-07-01T02:59:17.615+0000] {get_data.py:98} INFO - Opened bill S 3500
[2024-07-01T02:59:17.615+0000] {get_data.py:98} INFO - Opened bill S 1317
[2024-07-01T02:59:17.615+0000] {get_data.py:98} INFO - Opened bill S 1303
[2024-07-01T02:59:17.615+0000] {get_data.py:98} INFO - Opened bill S 3514
[2024-07-01T02:59:17.615+0000] {get_data.py:98} INFO - Opened bill S 3272
[2024-07-01T02:59:17.616+0000] {get_data.py:98} INFO - Opened bill S 1465
[2024-07-01T02:59:17.616+0000] {get_data.py:98} INFO - Opened bill S 383
[2024-07-01T02:59:17.616+0000] {get_data.py:98} INFO - Opened bill S 4535
[2024-07-01T02:59:17.616+0000] {get_data.py:98} INFO - Opened bill S 2144
[2024-07-01T02:59:17.616+0000] {get_data.py:98} INFO - Opened bill S 2622
[2024-07-01T02:59:17.617+0000] {get_data.py:98} INFO - Opened bill S 4253
[2024-07-01T02:59:17.617+0000] {get_data.py:98} INFO - Opened bill S 2636
[2024-07-01T02:59:17.617+0000] {get_data.py:98} INFO - Opened bill S 4247
[2024-07-01T02:59:17.617+0000] {get_data.py:98} INFO - Opened bill S 3528
[2024-07-01T02:59:17.617+0000] {get_data.py:98} INFO - Opened bill S 1459
[2024-07-01T02:59:17.617+0000] {get_data.py:98} INFO - Opened bill S 397
[2024-07-01T02:59:17.618+0000] {get_data.py:98} INFO - Opened bill S 4521
[2024-07-01T02:59:17.618+0000] {get_data.py:98} INFO - Opened bill S 2150
[2024-07-01T02:59:17.618+0000] {get_data.py:98} INFO - Opened bill S 2805
[2024-07-01T02:59:17.618+0000] {get_data.py:98} INFO - Opened bill S 2811
[2024-07-01T02:59:17.618+0000] {get_data.py:98} INFO - Opened bill S 368
[2024-07-01T02:59:17.618+0000] {get_data.py:98} INFO - Opened bill S 2187
[2024-07-01T02:59:17.619+0000] {get_data.py:98} INFO - Opened bill S 3299
[2024-07-01T02:59:17.619+0000] {get_data.py:98} INFO - Opened bill S 340
[2024-07-01T02:59:17.619+0000] {get_data.py:98} INFO - Opened bill S 2839
[2024-07-01T02:59:17.619+0000] {get_data.py:98} INFO - Opened bill S 4290
[2024-07-01T02:59:17.620+0000] {get_data.py:98} INFO - Opened bill S 426
[2024-07-01T02:59:17.620+0000] {get_data.py:98} INFO - Opened bill S 4284
[2024-07-01T02:59:17.620+0000] {get_data.py:98} INFO - Opened bill S 432
[2024-07-01T02:59:17.621+0000] {get_data.py:98} INFO - Opened bill S 2193
[2024-07-01T02:59:17.621+0000] {get_data.py:98} INFO - Opened bill S 354
[2024-07-01T02:59:17.621+0000] {get_data.py:98} INFO - Opened bill S 1115
[2024-07-01T02:59:17.621+0000] {get_data.py:98} INFO - Opened bill S 3702
[2024-07-01T02:59:17.621+0000] {get_data.py:98} INFO - Opened bill S 803
[2024-07-01T02:59:17.621+0000] {get_data.py:98} INFO - Opened bill S 3064
[2024-07-01T02:59:17.622+0000] {get_data.py:98} INFO - Opened bill S 1673
[2024-07-01T02:59:17.622+0000] {get_data.py:98} INFO - Opened bill S 1667
[2024-07-01T02:59:17.622+0000] {get_data.py:98} INFO - Opened bill S 3070
[2024-07-01T02:59:17.622+0000] {get_data.py:98} INFO - Opened bill S 3716
[2024-07-01T02:59:17.623+0000] {get_data.py:98} INFO - Opened bill S 4079
[2024-07-01T02:59:17.623+0000] {get_data.py:98} INFO - Opened bill S 817
[2024-07-01T02:59:17.623+0000] {get_data.py:98} INFO - Opened bill S 2408
[2024-07-01T02:59:17.623+0000] {get_data.py:98} INFO - Opened bill S 1101
[2024-07-01T02:59:17.623+0000] {get_data.py:98} INFO - Opened bill S 4051
[2024-07-01T02:59:17.623+0000] {get_data.py:98} INFO - Opened bill S 2420
[2024-07-01T02:59:17.624+0000] {get_data.py:98} INFO - Opened bill S 1129
[2024-07-01T02:59:17.624+0000] {get_data.py:98} INFO - Opened bill S 1897
[2024-07-01T02:59:17.624+0000] {get_data.py:98} INFO - Opened bill S 2346
[2024-07-01T02:59:17.624+0000] {get_data.py:98} INFO - Opened bill S 181
[2024-07-01T02:59:17.624+0000] {get_data.py:98} INFO - Opened bill S 3058
[2024-07-01T02:59:17.625+0000] {get_data.py:98} INFO - Opened bill S 2352
[2024-07-01T02:59:17.625+0000] {get_data.py:98} INFO - Opened bill S 195
[2024-07-01T02:59:17.625+0000] {get_data.py:98} INFO - Opened bill S 1883
[2024-07-01T02:59:17.625+0000] {get_data.py:98} INFO - Opened bill S 4045
[2024-07-01T02:59:17.626+0000] {get_data.py:98} INFO - Opened bill S 2434
[2024-07-01T02:59:17.626+0000] {get_data.py:98} INFO - Opened bill S 3919
[2024-07-01T02:59:17.626+0000] {get_data.py:98} INFO - Opened bill S 23
[2024-07-01T02:59:17.626+0000] {get_data.py:98} INFO - Opened bill S 618
[2024-07-01T02:59:17.626+0000] {get_data.py:98} INFO - Opened bill S 1868
[2024-07-01T02:59:17.627+0000] {get_data.py:98} INFO - Opened bill S 37
[2024-07-01T02:59:17.627+0000] {get_data.py:98} INFO - Opened bill S 3925
[2024-07-01T02:59:17.627+0000] {get_data.py:98} INFO - Opened bill S 624
[2024-07-01T02:59:17.627+0000] {get_data.py:98} INFO - Opened bill S 4092
[2024-07-01T02:59:17.627+0000] {get_data.py:98} INFO - Opened bill S 142
[2024-07-01T02:59:17.628+0000] {get_data.py:98} INFO - Opened bill S 2385
[2024-07-01T02:59:17.628+0000] {get_data.py:98} INFO - Opened bill S 1854
[2024-07-01T02:59:17.628+0000] {get_data.py:98} INFO - Opened bill S 1698
[2024-07-01T02:59:17.628+0000] {get_data.py:98} INFO - Opened bill S 1840
[2024-07-01T02:59:17.628+0000] {get_data.py:98} INFO - Opened bill S 156
[2024-07-01T02:59:17.629+0000] {get_data.py:98} INFO - Opened bill S 2391
[2024-07-01T02:59:17.629+0000] {get_data.py:98} INFO - Opened bill S 3931
[2024-07-01T02:59:17.629+0000] {get_data.py:98} INFO - Opened bill S 630
[2024-07-01T02:59:17.629+0000] {get_data.py:98} INFO - Opened bill S 4086
[2024-07-01T02:59:17.630+0000] {get_data.py:98} INFO - Opened bill S 2390
[2024-07-01T02:59:17.630+0000] {get_data.py:98} INFO - Opened bill S 157
[2024-07-01T02:59:17.630+0000] {get_data.py:98} INFO - Opened bill S 1841
[2024-07-01T02:59:17.630+0000] {get_data.py:98} INFO - Opened bill S 1699
[2024-07-01T02:59:17.631+0000] {get_data.py:98} INFO - Opened bill S 4087
[2024-07-01T02:59:17.631+0000] {get_data.py:98} INFO - Opened bill S 631
[2024-07-01T02:59:17.631+0000] {get_data.py:98} INFO - Opened bill S 3930
[2024-07-01T02:59:17.631+0000] {get_data.py:98} INFO - Opened bill S 4093
[2024-07-01T02:59:17.631+0000] {get_data.py:98} INFO - Opened bill S 625
[2024-07-01T02:59:17.632+0000] {get_data.py:98} INFO - Opened bill S 3924
[2024-07-01T02:59:17.632+0000] {get_data.py:98} INFO - Opened bill S 1855
[2024-07-01T02:59:17.632+0000] {get_data.py:98} INFO - Opened bill S 2384
[2024-07-01T02:59:17.632+0000] {get_data.py:98} INFO - Opened bill S 143
[2024-07-01T02:59:17.633+0000] {get_data.py:98} INFO - Opened bill S 36
[2024-07-01T02:59:17.633+0000] {get_data.py:98} INFO - Opened bill S 619
[2024-07-01T02:59:18.449+0000] {get_data.py:98} INFO - Opened bill S 22
[2024-07-01T02:59:18.451+0000] {get_data.py:98} INFO - Opened bill S 3918
[2024-07-01T02:59:18.451+0000] {get_data.py:98} INFO - Opened bill S 1869
[2024-07-01T02:59:18.452+0000] {get_data.py:98} INFO - Opened bill S 1882
[2024-07-01T02:59:18.452+0000] {get_data.py:98} INFO - Opened bill S 194
[2024-07-01T02:59:18.452+0000] {get_data.py:98} INFO - Opened bill S 2353
[2024-07-01T02:59:18.452+0000] {get_data.py:98} INFO - Opened bill S 2435
[2024-07-01T02:59:18.453+0000] {get_data.py:98} INFO - Opened bill S 4044
[2024-07-01T02:59:18.453+0000] {get_data.py:98} INFO - Opened bill S 1128
[2024-07-01T02:59:18.453+0000] {get_data.py:98} INFO - Opened bill S 2421
[2024-07-01T02:59:18.453+0000] {get_data.py:98} INFO - Opened bill S 4050
[2024-07-01T02:59:18.453+0000] {get_data.py:98} INFO - Opened bill S 3059
[2024-07-01T02:59:18.454+0000] {get_data.py:98} INFO - Opened bill S 180
[2024-07-01T02:59:18.454+0000] {get_data.py:98} INFO - Opened bill S 2347
[2024-07-01T02:59:18.454+0000] {get_data.py:98} INFO - Opened bill S 1896
[2024-07-01T02:59:18.454+0000] {get_data.py:98} INFO - Opened bill S 3071
[2024-07-01T02:59:18.455+0000] {get_data.py:98} INFO - Opened bill S 1666
[2024-07-01T02:59:18.455+0000] {get_data.py:98} INFO - Opened bill S 1100
[2024-07-01T02:59:18.455+0000] {get_data.py:98} INFO - Opened bill S 2409
[2024-07-01T02:59:18.455+0000] {get_data.py:98} INFO - Opened bill S 816
[2024-07-01T02:59:18.455+0000] {get_data.py:98} INFO - Opened bill S 4078
[2024-07-01T02:59:18.456+0000] {get_data.py:98} INFO - Opened bill S 3717
[2024-07-01T02:59:18.456+0000] {get_data.py:98} INFO - Opened bill S 802
[2024-07-01T02:59:18.456+0000] {get_data.py:98} INFO - Opened bill S 3703
[2024-07-01T02:59:18.456+0000] {get_data.py:98} INFO - Opened bill S 1114
[2024-07-01T02:59:18.456+0000] {get_data.py:98} INFO - Opened bill S 1672
[2024-07-01T02:59:18.456+0000] {get_data.py:98} INFO - Opened bill S 3065
[2024-07-01T02:59:18.457+0000] {get_data.py:98} INFO - Opened bill S 433
[2024-07-01T02:59:18.457+0000] {get_data.py:98} INFO - Opened bill S 4285
[2024-07-01T02:59:18.457+0000] {get_data.py:98} INFO - Opened bill S 355
[2024-07-01T02:59:18.457+0000] {get_data.py:98} INFO - Opened bill S 2192
[2024-07-01T02:59:18.457+0000] {get_data.py:98} INFO - Opened bill S 341
[2024-07-01T02:59:18.457+0000] {get_data.py:98} INFO - Opened bill S 3298
[2024-07-01T02:59:18.458+0000] {get_data.py:98} INFO - Opened bill S 2186
[2024-07-01T02:59:18.458+0000] {get_data.py:98} INFO - Opened bill S 427
[2024-07-01T02:59:18.458+0000] {get_data.py:98} INFO - Opened bill S 4291
[2024-07-01T02:59:18.458+0000] {get_data.py:98} INFO - Opened bill S 2838
[2024-07-01T02:59:18.458+0000] {get_data.py:98} INFO - Opened bill S 2810
[2024-07-01T02:59:18.458+0000] {get_data.py:98} INFO - Opened bill S 369
[2024-07-01T02:59:18.459+0000] {get_data.py:98} INFO - Opened bill S 2804
[2024-07-01T02:59:18.459+0000] {get_data.py:98} INFO - Opened bill S 3529
[2024-07-01T02:59:18.459+0000] {get_data.py:98} INFO - Opened bill S 4246
[2024-07-01T02:59:18.459+0000] {get_data.py:98} INFO - Opened bill S 2637
[2024-07-01T02:59:18.459+0000] {get_data.py:98} INFO - Opened bill S 2151
[2024-07-01T02:59:18.459+0000] {get_data.py:98} INFO - Opened bill S 4520
[2024-07-01T02:59:18.460+0000] {get_data.py:98} INFO - Opened bill S 396
[2024-07-01T02:59:18.460+0000] {get_data.py:98} INFO - Opened bill S 1458
[2024-07-01T02:59:18.460+0000] {get_data.py:98} INFO - Opened bill S 2145
[2024-07-01T02:59:18.460+0000] {get_data.py:98} INFO - Opened bill S 4534
[2024-07-01T02:59:18.460+0000] {get_data.py:98} INFO - Opened bill S 382
[2024-07-01T02:59:19.116+0000] {get_data.py:98} INFO - Opened bill S 4252
[2024-07-01T02:59:19.116+0000] {get_data.py:98} INFO - Opened bill S 2623
[2024-07-01T02:59:19.117+0000] {get_data.py:98} INFO - Opened bill S 3515
[2024-07-01T02:59:19.117+0000] {get_data.py:98} INFO - Opened bill S 1302
[2024-07-01T02:59:19.117+0000] {get_data.py:98} INFO - Opened bill S 1464
[2024-07-01T02:59:19.117+0000] {get_data.py:98} INFO - Opened bill S 3273
[2024-07-01T02:59:19.118+0000] {get_data.py:98} INFO - Opened bill S 2179
[2024-07-01T02:59:19.118+0000] {get_data.py:98} INFO - Opened bill S 4508
[2024-07-01T02:59:19.118+0000] {get_data.py:98} INFO - Opened bill S 3267
[2024-07-01T02:59:19.118+0000] {get_data.py:98} INFO - Opened bill S 1470
[2024-07-01T02:59:19.118+0000] {get_data.py:98} INFO - Opened bill S 1316
[2024-07-01T02:59:19.119+0000] {get_data.py:98} INFO - Opened bill S 3501
[2024-07-01T02:59:19.119+0000] {get_data.py:98} INFO - Opened bill S 2958
[2024-07-01T02:59:19.119+0000] {get_data.py:98} INFO - Opened bill S 547
[2024-07-01T02:59:19.119+0000] {get_data.py:98} INFO - Opened bill S 2780
[2024-07-01T02:59:19.119+0000] {get_data.py:98} INFO - Opened bill S 1289
[2024-07-01T02:59:19.120+0000] {get_data.py:98} INFO - Opened bill S 221
[2024-07-01T02:59:19.120+0000] {get_data.py:98} INFO - Opened bill S 4497
[2024-07-01T02:59:19.120+0000] {get_data.py:98} INFO - Opened bill S 235
[2024-07-01T02:59:19.120+0000] {get_data.py:98} INFO - Opened bill S 4483
[2024-07-01T02:59:19.120+0000] {get_data.py:98} INFO - Opened bill S 553
[2024-07-01T02:59:19.120+0000] {get_data.py:98} INFO - Opened bill S 2794
[2024-07-01T02:59:19.121+0000] {get_data.py:98} INFO - Opened bill S 2964
[2024-07-01T02:59:19.121+0000] {get_data.py:98} INFO - Opened bill S 209
[2024-07-01T02:59:19.121+0000] {get_data.py:98} INFO - Opened bill S 2970
[2024-07-01T02:59:19.122+0000] {get_data.py:98} INFO - Opened bill S 2743
[2024-07-01T02:59:19.122+0000] {get_data.py:98} INFO - Opened bill S 4332
[2024-07-01T02:59:19.122+0000] {get_data.py:98} INFO - Opened bill S 584
[2024-07-01T02:59:19.122+0000] {get_data.py:98} INFO - Opened bill S 4454
[2024-07-01T02:59:19.122+0000] {get_data.py:98} INFO - Opened bill S 2025
[2024-07-01T02:59:19.123+0000] {get_data.py:98} INFO - Opened bill S 1538
[2024-07-01T02:59:19.123+0000] {get_data.py:98} INFO - Opened bill S 4440
[2024-07-01T02:59:19.123+0000] {get_data.py:98} INFO - Opened bill S 2031
[2024-07-01T02:59:19.123+0000] {get_data.py:98} INFO - Opened bill S 2757
[2024-07-01T02:59:19.123+0000] {get_data.py:98} INFO - Opened bill S 4326
[2024-07-01T02:59:19.123+0000] {get_data.py:98} INFO - Opened bill S 590
[2024-07-01T02:59:19.124+0000] {get_data.py:98} INFO - Opened bill S 3449
[2024-07-01T02:59:19.124+0000] {get_data.py:98} INFO - Opened bill S 3461
[2024-07-01T02:59:19.124+0000] {get_data.py:98} INFO - Opened bill S 1276
[2024-07-01T02:59:19.124+0000] {get_data.py:98} INFO - Opened bill S 1510
[2024-07-01T02:59:19.125+0000] {get_data.py:98} INFO - Opened bill S 3307
[2024-07-01T02:59:19.159+0000] {get_data.py:98} INFO - Opened bill S 1057
[2024-07-01T02:59:19.159+0000] {get_data.py:98} INFO - Opened bill S 941
[2024-07-01T02:59:19.159+0000] {get_data.py:98} INFO - Opened bill S 3898
[2024-07-01T02:59:19.159+0000] {get_data.py:98} INFO - Opened bill S 799
[2024-07-01T02:59:19.160+0000] {get_data.py:98} INFO - Opened bill S 3640
[2024-07-01T02:59:19.160+0000] {get_data.py:98} INFO - Opened bill S 3126
[2024-07-01T02:59:19.160+0000] {get_data.py:98} INFO - Opened bill S 2238
[2024-07-01T02:59:19.160+0000] {get_data.py:98} INFO - Opened bill S 1731
[2024-07-01T02:59:19.160+0000] {get_data.py:98} INFO - Opened bill S 1725
[2024-07-01T02:59:19.161+0000] {get_data.py:98} INFO - Opened bill S 3132
[2024-07-01T02:59:19.161+0000] {get_data.py:98} INFO - Opened bill S 955
[2024-07-01T02:59:19.161+0000] {get_data.py:98} INFO - Opened bill S 3654
[2024-07-01T02:59:19.161+0000] {get_data.py:98} INFO - Opened bill S 1043
[2024-07-01T02:59:19.161+0000] {get_data.py:98} INFO - Opened bill S 2562
[2024-07-01T02:59:19.161+0000] {get_data.py:98} INFO - Opened bill S 4113
[2024-07-01T02:59:19.162+0000] {get_data.py:98} INFO - Opened bill S 2204
[2024-07-01T02:59:19.162+0000] {get_data.py:98} INFO - Opened bill S 2210
[2024-07-01T02:59:19.162+0000] {get_data.py:98} INFO - Opened bill S 1719
[2024-07-01T02:59:19.162+0000] {get_data.py:98} INFO - Opened bill S 2576
[2024-07-01T02:59:19.162+0000] {get_data.py:98} INFO - Opened bill S 969
[2024-07-01T02:59:19.163+0000] {get_data.py:98} INFO - Opened bill S 4107
[2024-07-01T02:59:19.163+0000] {get_data.py:98} INFO - Opened bill S 3668
[2024-07-01T02:59:19.163+0000] {get_data.py:98} INFO - Opened bill S 3683
[2024-07-01T02:59:19.163+0000] {get_data.py:98} INFO - Opened bill S 982
[2024-07-01T02:59:19.163+0000] {get_data.py:98} INFO - Opened bill S 1094
[2024-07-01T02:59:19.164+0000] {get_data.py:98} INFO - Opened bill S 1080
[2024-07-01T02:59:19.164+0000] {get_data.py:98} INFO - Opened bill S 3697
[2024-07-01T02:59:19.164+0000] {get_data.py:98} INFO - Opened bill S 2589
[2024-07-01T02:59:19.164+0000] {get_data.py:98} INFO - Opened bill S 996
[2024-07-01T02:59:19.164+0000] {get_data.py:98} INFO - Opened bill S 766
[2024-07-01T02:59:19.164+0000] {get_data.py:98} INFO - Opened bill S 3867
[2024-07-01T02:59:19.165+0000] {get_data.py:98} INFO - Opened bill S 1916
[2024-07-01T02:59:19.165+0000] {get_data.py:98} INFO - Opened bill S 1902
[2024-07-01T02:59:19.165+0000] {get_data.py:98} INFO - Opened bill S 772
[2024-07-01T02:59:19.165+0000] {get_data.py:98} INFO - Opened bill S 3873
[2024-07-01T02:59:19.165+0000] {get_data.py:98} INFO - Opened bill S 1533
[2024-07-01T02:59:19.165+0000] {get_data.py:98} INFO - Opened bill S 3324
[2024-07-01T02:59:19.166+0000] {get_data.py:98} INFO - Opened bill S 3442
[2024-07-01T02:59:19.166+0000] {get_data.py:98} INFO - Opened bill S 2984
[2024-07-01T02:59:19.166+0000] {get_data.py:98} INFO - Opened bill S 1255
[2024-07-01T02:59:19.166+0000] {get_data.py:98} INFO - Opened bill S 1241
[2024-07-01T02:59:19.166+0000] {get_data.py:98} INFO - Opened bill S 3456
[2024-07-01T02:59:19.166+0000] {get_data.py:98} INFO - Opened bill S 2990
[2024-07-01T02:59:19.166+0000] {get_data.py:98} INFO - Opened bill S 4339
[2024-07-01T02:59:19.167+0000] {get_data.py:98} INFO - Opened bill S 2748
[2024-07-01T02:59:19.167+0000] {get_data.py:98} INFO - Opened bill S 3330
[2024-07-01T02:59:19.167+0000] {get_data.py:98} INFO - Opened bill S 1527
[2024-07-01T02:59:19.167+0000] {get_data.py:98} INFO - Opened bill S 2006
[2024-07-01T02:59:19.167+0000] {get_data.py:98} INFO - Opened bill S 4477
[2024-07-01T02:59:19.168+0000] {get_data.py:98} INFO - Opened bill S 3318
[2024-07-01T02:59:19.168+0000] {get_data.py:98} INFO - Opened bill S 1269
[2024-07-01T02:59:19.169+0000] {get_data.py:98} INFO - Opened bill S 4311
[2024-07-01T02:59:19.169+0000] {get_data.py:98} INFO - Opened bill S 2760
[2024-07-01T02:59:19.169+0000] {get_data.py:98} INFO - Opened bill S 4305
[2024-07-01T02:59:19.169+0000] {get_data.py:98} INFO - Opened bill S 2774
[2024-07-01T02:59:19.169+0000] {get_data.py:98} INFO - Opened bill S 2012
[2024-07-01T02:59:19.170+0000] {get_data.py:98} INFO - Opened bill S 4463
[2024-07-01T02:59:19.170+0000] {get_data.py:98} INFO - Opened bill S 4488
[2024-07-01T02:59:19.170+0000] {get_data.py:98} INFO - Opened bill S 1296
[2024-07-01T02:59:19.171+0000] {get_data.py:98} INFO - Opened bill S 3481
